STATEID,DISTID,PSUID,HHID12,HHSPLITID12,HHID05,HHSPLITID05
Kerala 32,12,7,200,1,20,0
Kerala 32,13,1,10,1,1,0
Kerala 32,13,1,20,1,2,0
Kerala 32,13,1,30,1,3,0
Kerala 32,13,1,40,1,4,0
Kerala 32,13,1,60,1,6,0
Kerala 32,13,1,80,1,8,0
Kerala 32,13,1,90,1,9,0
Kerala 32,13,1,100,1,10,0
Kerala 32,13,1,110,1,11,0
Kerala 32,13,1,130,1,13,0
Kerala 32,13,1,140,1,14,0
Kerala 32,13,2,10,1,1,0
Kerala 32,13,2,20,1,2,0
Kerala 32,13,2,30,1,3,0
Kerala 32,13,2,40,1,4,0
Kerala 32,13,2,50,1,5,0
Kerala 32,13,2,60,1,6,0
Kerala 32,13,2,80,1,8,0
Kerala 32,13,2,90,1,9,0
Kerala 32,13,2,100,1,10,0
Kerala 32,13,2,110,1,11,0
Kerala 32,13,2,120,1,12,0
Kerala 32,13,2,140,1,14,0
Kerala 32,13,2,150,1,15,0
Kerala 32,13,3,10,1,1,0
Kerala 32,13,3,20,1,2,0
Kerala 32,13,3,30,1,3,0
Kerala 32,13,3,40,1,4,0
Kerala 32,13,3,60,1,6,0
Kerala 32,13,3,70,1,7,0
Kerala 32,13,3,80,1,8,0
Kerala 32,13,3,90,1,9,0
Kerala 32,13,3,100,1,10,0
Kerala 32,13,3,100,2,10,0
Kerala 32,13,3,110,1,11,0
Kerala 32,13,3,120,1,12,0
Kerala 32,13,3,130,1,13,0
Kerala 32,13,3,140,1,14,0
Kerala 32,13,3,150,1,15,0
Kerala 32,14,1,20,1,2,0
Kerala 32,14,1,30,1,3,0
Kerala 32,14,1,40,1,4,0
Kerala 32,14,1,50,1,5,0
Kerala 32,14,1,60,1,6,0
Kerala 32,14,1,60,2,6,0
Kerala 32,14,1,60,3,6,0
Kerala 32,14,1,70,1,7,0
Kerala 32,14,1,120,1,12,0
Kerala 32,14,1,140,1,14,0
Kerala 32,14,1,180,1,18,0
Kerala 32,14,1,190,1,19,0
Kerala 32,14,2,10,1,1,0
Kerala 32,14,2,20,1,2,0
Kerala 32,14,2,30,1,3,0
Kerala 32,14,2,70,1,7,0
Kerala 32,14,2,80,1,8,0
Kerala 32,14,2,90,1,9,0
Kerala 32,14,2,100,1,10,0
Kerala 32,14,2,120,1,12,0
Kerala 32,14,2,130,1,13,0
Kerala 32,14,2,150,1,15,0
Kerala 32,14,2,160,1,16,0
Kerala 32,14,2,170,1,17,0
Kerala 32,14,2,180,1,18,0
Kerala 32,14,2,190,1,19,0
Kerala 32,14,2,200,1,20,0
Kerala 32,14,3,10,1,1,0
Kerala 32,14,3,20,1,2,0
Kerala 32,14,3,30,1,3,0
Kerala 32,14,3,50,1,5,0
Kerala 32,14,3,60,1,6,0
Kerala 32,14,3,70,1,7,0
Kerala 32,14,3,80,1,8,0
Kerala 32,14,3,100,1,10,0
Kerala 32,14,3,110,1,11,0
Kerala 32,14,3,120,1,12,0
Kerala 32,14,3,130,1,13,0
Kerala 32,14,3,140,1,14,0
Kerala 32,14,3,150,1,15,0
Kerala 32,14,3,160,1,16,0
Kerala 32,14,3,190,1,19,0
Kerala 32,14,4,10,1,1,0
Kerala 32,14,4,40,1,4,0
Kerala 32,14,4,50,1,5,0
Kerala 32,14,4,60,1,6,0
Kerala 32,14,4,70,1,7,0
Kerala 32,14,4,80,1,8,0
Kerala 32,14,4,90,1,9,0
Kerala 32,14,4,90,2,9,0
Kerala 32,14,4,110,1,11,0
Kerala 32,14,4,120,1,12,0
Kerala 32,14,4,140,1,14,0
Kerala 32,14,4,150,1,15,0
Kerala 32,14,4,160,1,16,0
Kerala 32,14,4,180,1,18,0
Kerala 32,14,4,190,1,19,0
Kerala 32,14,5,20,1,2,0
Kerala 32,14,5,20,2,2,0
Kerala 32,14,5,60,1,6,0
Kerala 32,14,5,70,1,7,0
Kerala 32,14,5,80,1,8,0
Kerala 32,14,5,90,1,9,0
Kerala 32,14,5,90,2,9,0
Kerala 32,14,5,100,1,10,0
Kerala 32,14,5,110,1,11,0
Kerala 32,14,5,120,1,12,0
Kerala 32,14,5,130,1,13,0
Kerala 32,14,5,140,1,14,0
Kerala 32,14,5,160,1,16,0
Kerala 32,14,5,170,1,17,0
Kerala 32,14,5,180,1,18,0
Kerala 32,14,5,190,1,19,0
Kerala 32,14,5,200,1,20,0
Kerala 32,14,6,10,1,1,0
Kerala 32,14,6,20,1,2,0
Kerala 32,14,6,30,1,3,0
Kerala 32,14,6,60,1,6,0
Kerala 32,14,6,100,1,10,0
Kerala 32,14,6,110,1,11,0
Kerala 32,14,6,120,1,12,0
Kerala 32,14,6,130,1,13,0
Kerala 32,14,6,150,1,15,0
Kerala 32,14,6,160,1,16,0
Kerala 32,14,6,170,1,17,0
Kerala 32,14,6,180,1,18,0
Kerala 32,14,6,200,1,20,0
Kerala 32,14,7,10,1,1,0
Kerala 32,14,7,30,1,3,0
Kerala 32,14,7,40,1,4,0
Kerala 32,14,7,50,1,5,0
Kerala 32,14,7,60,1,6,0
Kerala 32,14,7,70,1,7,0
Kerala 32,14,7,70,2,7,0
Kerala 32,14,7,80,1,8,0
Kerala 32,14,7,100,1,10,0
Kerala 32,14,7,100,2,10,0
Kerala 32,14,7,110,1,11,0
Kerala 32,14,7,120,1,12,0
Kerala 32,14,7,130,1,13,0
Kerala 32,14,7,150,1,15,0
Kerala 32,14,7,160,1,16,0
Kerala 32,14,7,160,2,16,0
Kerala 32,14,7,170,1,17,0
Kerala 32,14,7,180,1,18,0
Kerala 32,14,7,180,2,18,0
Kerala 32,14,8,10,1,1,0
Kerala 32,14,8,30,1,3,0
Kerala 32,14,8,40,1,4,0
Kerala 32,14,8,50,1,5,0
Kerala 32,14,8,60,1,6,0
Kerala 32,14,8,80,1,8,0
Kerala 32,14,8,90,1,9,0
Kerala 32,14,8,100,1,10,0
Kerala 32,14,9,10,1,1,0
Kerala 32,14,9,30,1,3,0
Kerala 32,14,9,40,1,4,0
Kerala 32,14,9,50,1,5,0
Kerala 32,14,9,90,1,9,0
Kerala 32,14,9,100,1,10,0
Kerala 32,14,9,110,1,11,0
Kerala 32,14,9,120,1,12,0
Kerala 32,14,9,130,1,13,0
Kerala 32,14,9,140,1,14,0
Kerala 32,14,9,150,1,15,0
Kerala 32,14,10,10,1,1,0
Kerala 32,14,10,20,1,2,0
Kerala 32,14,10,40,1,4,0
Kerala 32,14,10,50,1,5,0
Kerala 32,14,10,60,1,6,0
Kerala 32,14,10,70,1,7,0
Kerala 32,14,10,80,1,8,0
Kerala 32,14,10,110,1,11,0
Kerala 32,14,10,130,1,13,0
Tamil Nadu 33,1,2,10,1,1,0
Tamil Nadu 33,1,2,20,1,2,0
Tamil Nadu 33,1,2,30,1,3,0
Tamil Nadu 33,1,2,40,1,4,0
Tamil Nadu 33,1,2,50,1,5,0
Tamil Nadu 33,1,2,60,1,6,0
Tamil Nadu 33,1,2,70,1,7,0
Tamil Nadu 33,1,2,80,1,8,0
Tamil Nadu 33,1,2,100,1,10,0
Tamil Nadu 33,1,2,110,1,11,0
Tamil Nadu 33,1,2,120,1,12,0
Tamil Nadu 33,1,2,120,2,12,0
Tamil Nadu 33,1,2,130,1,13,0
Tamil Nadu 33,1,2,140,1,14,0
Tamil Nadu 33,1,2,150,1,15,0
Tamil Nadu 33,1,2,160,1,16,0
Tamil Nadu 33,1,2,170,1,17,0
Tamil Nadu 33,1,2,180,1,18,0
Tamil Nadu 33,1,2,190,1,19,0
Tamil Nadu 33,1,2,200,1,20,0
Tamil Nadu 33,1,4,11,1,1,1
Tamil Nadu 33,1,4,12,1,1,2
Tamil Nadu 33,1,4,21,1,2,1
Tamil Nadu 33,1,4,31,1,3,1
Tamil Nadu 33,1,4,32,1,3,2
Tamil Nadu 33,1,4,41,1,4,1
Tamil Nadu 33,1,4,42,1,4,2
Tamil Nadu 33,1,5,10,1,1,0
Tamil Nadu 33,1,5,30,1,3,0
Tamil Nadu 33,1,5,40,1,4,0
Tamil Nadu 33,1,5,50,1,5,0
Tamil Nadu 33,1,5,60,1,6,0
Tamil Nadu 33,1,5,70,1,7,0
Tamil Nadu 33,1,5,80,1,8,0
Tamil Nadu 33,1,5,100,1,10,0
Tamil Nadu 33,1,5,110,1,11,0
Tamil Nadu 33,1,5,120,1,12,0
Tamil Nadu 33,1,5,130,1,13,0
Tamil Nadu 33,1,5,140,1,14,0
Tamil Nadu 33,1,5,150,1,15,0
Tamil Nadu 33,1,5,160,1,16,0
Tamil Nadu 33,1,6,31,1,3,1
Tamil Nadu 33,1,6,41,1,4,1
Tamil Nadu 33,1,6,51,1,5,1
Tamil Nadu 33,1,6,61,1,6,1
Tamil Nadu 33,1,6,81,1,8,1
Tamil Nadu 33,1,6,81,2,8,1
Tamil Nadu 33,1,6,91,1,9,1
Tamil Nadu 33,1,6,101,1,10,1
Tamil Nadu 33,1,6,111,1,11,1
Tamil Nadu 33,1,6,121,1,12,1
Tamil Nadu 33,1,6,131,1,13,1
Tamil Nadu 33,1,6,151,1,15,1
Tamil Nadu 33,1,7,11,1,1,1
Tamil Nadu 33,1,7,21,1,2,1
Tamil Nadu 33,1,7,22,1,2,2
Tamil Nadu 33,1,7,31,1,3,1
Tamil Nadu 33,1,7,41,1,4,1
Tamil Nadu 33,1,7,51,1,5,1
Tamil Nadu 33,2,1,10,1,1,0
Tamil Nadu 33,2,1,40,1,4,0
Tamil Nadu 33,2,1,50,1,5,0
Tamil Nadu 33,2,1,60,1,6,0
Tamil Nadu 33,2,1,70,1,7,0
Tamil Nadu 33,2,1,80,1,8,0
Tamil Nadu 33,2,1,80,2,8,0
Tamil Nadu 33,2,1,90,1,9,0
Tamil Nadu 33,2,1,100,1,10,0
Tamil Nadu 33,2,1,110,1,11,0
Tamil Nadu 33,2,1,140,1,14,0
Tamil Nadu 33,2,1,140,2,14,0
Tamil Nadu 33,2,2,40,1,4,0
Tamil Nadu 33,2,2,120,1,12,0
Tamil Nadu 33,2,2,150,1,15,0
Tamil Nadu 33,2,3,20,1,2,0
Tamil Nadu 33,2,3,50,1,5,0
Tamil Nadu 33,2,3,60,1,6,0
Tamil Nadu 33,2,3,90,1,9,0
Tamil Nadu 33,2,3,100,1,10,0
Tamil Nadu 33,2,3,110,1,11,0
Tamil Nadu 33,2,3,120,1,12,0
Tamil Nadu 33,2,4,10,1,1,0
Tamil Nadu 33,2,4,30,1,3,0
Tamil Nadu 33,2,4,60,1,6,0
Tamil Nadu 33,2,4,70,1,7,0
Tamil Nadu 33,2,4,80,1,8,0
Tamil Nadu 33,2,4,100,1,10,0
Tamil Nadu 33,2,4,110,1,11,0
Tamil Nadu 33,2,4,120,1,12,0
Tamil Nadu 33,2,4,130,1,13,0
Tamil Nadu 33,2,4,140,1,14,0
Tamil Nadu 33,2,4,150,1,15,0
Tamil Nadu 33,2,5,10,1,1,0
Tamil Nadu 33,2,5,20,1,2,0
Tamil Nadu 33,2,5,40,1,4,0
Tamil Nadu 33,2,5,50,1,5,0
Tamil Nadu 33,2,5,50,2,5,0
Tamil Nadu 33,2,5,60,1,6,0
Tamil Nadu 33,2,5,70,1,7,0
Tamil Nadu 33,2,5,90,1,9,0
Tamil Nadu 33,2,5,110,1,11,0
Tamil Nadu 33,2,5,120,1,12,0
Tamil Nadu 33,2,5,150,1,15,0
Tamil Nadu 33,2,6,10,1,1,0
Tamil Nadu 33,2,6,20,1,2,0
Tamil Nadu 33,2,6,30,1,3,0
Tamil Nadu 33,2,6,40,1,4,0
Tamil Nadu 33,2,6,70,1,7,0
Tamil Nadu 33,2,6,80,1,8,0
Tamil Nadu 33,2,6,90,1,9,0
Tamil Nadu 33,2,6,100,1,10,0
Tamil Nadu 33,2,6,110,1,11,0
Tamil Nadu 33,2,6,120,1,12,0
Tamil Nadu 33,2,6,140,1,14,0
Tamil Nadu 33,2,6,150,1,15,0
Tamil Nadu 33,2,7,10,1,1,0
Tamil Nadu 33,2,7,40,1,4,0
Tamil Nadu 33,2,7,50,1,5,0
Tamil Nadu 33,2,7,60,1,6,0
Tamil Nadu 33,2,7,70,1,7,0
Tamil Nadu 33,2,7,80,1,8,0
Tamil Nadu 33,2,7,90,1,9,0
Tamil Nadu 33,2,7,100,1,10,0
Tamil Nadu 33,2,7,110,1,11,0
Tamil Nadu 33,2,7,130,1,13,0
Tamil Nadu 33,2,7,140,1,14,0
Tamil Nadu 33,2,8,10,1,1,0
Tamil Nadu 33,2,8,20,1,2,0
Tamil Nadu 33,2,8,30,1,3,0
Tamil Nadu 33,2,8,40,1,4,0
Tamil Nadu 33,2,8,50,1,5,0
Tamil Nadu 33,2,8,60,1,6,0
Tamil Nadu 33,2,8,70,1,7,0
Tamil Nadu 33,2,8,80,1,8,0
Tamil Nadu 33,2,8,80,2,8,0
Tamil Nadu 33,2,8,90,1,9,0
Tamil Nadu 33,2,8,100,1,10,0
Tamil Nadu 33,2,8,110,1,11,0
Tamil Nadu 33,2,8,120,1,12,0
Tamil Nadu 33,2,8,130,1,13,0
Tamil Nadu 33,2,8,150,1,15,0
Tamil Nadu 33,2,9,10,1,1,0
Tamil Nadu 33,2,9,30,1,3,0
Tamil Nadu 33,2,9,50,1,5,0
Tamil Nadu 33,2,9,50,2,5,0
Tamil Nadu 33,2,9,60,1,6,0
Tamil Nadu 33,2,9,70,1,7,0
Tamil Nadu 33,2,9,70,2,7,0
Tamil Nadu 33,2,9,70,3,7,0
Tamil Nadu 33,2,9,80,1,8,0
Tamil Nadu 33,2,9,90,1,9,0
Tamil Nadu 33,2,9,100,1,10,0
Tamil Nadu 33,2,9,120,1,12,0
Tamil Nadu 33,2,9,130,1,13,0
Tamil Nadu 33,2,9,140,1,14,0
Tamil Nadu 33,2,10,10,1,1,0
Tamil Nadu 33,2,10,10,2,1,0
Tamil Nadu 33,2,10,20,1,2,0
Tamil Nadu 33,2,10,40,1,4,0
Tamil Nadu 33,2,10,50,1,5,0
Tamil Nadu 33,2,10,60,1,6,0
Tamil Nadu 33,2,10,70,1,7,0
Tamil Nadu 33,2,10,90,1,9,0
Tamil Nadu 33,2,10,100,1,10,0
Tamil Nadu 33,2,10,120,1,12,0
Tamil Nadu 33,2,10,130,1,13,0
Tamil Nadu 33,2,10,140,1,14,0
Tamil Nadu 33,2,10,150,1,15,0
Tamil Nadu 33,2,11,30,1,3,0
Tamil Nadu 33,2,11,40,1,4,0
Tamil Nadu 33,2,11,50,1,5,0
Tamil Nadu 33,2,11,60,1,6,0
Tamil Nadu 33,2,11,70,1,7,0
Tamil Nadu 33,2,11,140,1,14,0
Tamil Nadu 33,2,11,150,1,15,0
Tamil Nadu 33,2,12,10,1,1,0
Tamil Nadu 33,2,12,20,1,2,0
Tamil Nadu 33,2,12,30,1,3,0
Tamil Nadu 33,2,12,40,1,4,0
Tamil Nadu 33,2,12,60,1,6,0
Tamil Nadu 33,2,12,70,1,7,0
Tamil Nadu 33,2,12,90,1,9,0
Tamil Nadu 33,2,12,100,1,10,0
Tamil Nadu 33,2,12,110,1,11,0
Tamil Nadu 33,2,12,120,1,12,0
Tamil Nadu 33,2,12,130,1,13,0
Tamil Nadu 33,2,12,150,1,15,0
Tamil Nadu 33,3,1,10,1,1,0
Tamil Nadu 33,3,1,20,1,2,0
Tamil Nadu 33,3,1,30,1,3,0
Tamil Nadu 33,3,1,50,1,5,0
Tamil Nadu 33,3,1,60,1,6,0
Tamil Nadu 33,3,1,70,1,7,0
Tamil Nadu 33,3,1,80,1,8,0
Tamil Nadu 33,3,1,90,1,9,0
Tamil Nadu 33,3,1,100,1,10,0
Tamil Nadu 33,3,1,120,1,12,0
Tamil Nadu 33,3,1,130,1,13,0
Tamil Nadu 33,3,1,150,1,15,0
Tamil Nadu 33,3,2,20,1,2,0
Tamil Nadu 33,3,2,70,1,7,0
Tamil Nadu 33,3,2,80,1,8,0
Tamil Nadu 33,3,2,100,1,10,0
Tamil Nadu 33,3,2,110,1,11,0
Tamil Nadu 33,3,2,120,1,12,0
Tamil Nadu 33,3,2,130,1,13,0
Tamil Nadu 33,3,2,150,1,15,0
Tamil Nadu 33,3,3,10,1,1,0
Tamil Nadu 33,3,3,20,1,2,0
Tamil Nadu 33,3,3,30,1,3,0
Tamil Nadu 33,3,3,40,1,4,0
Tamil Nadu 33,3,3,50,1,5,0
Tamil Nadu 33,3,3,60,1,6,0
Tamil Nadu 33,3,3,70,1,7,0
Tamil Nadu 33,3,3,80,1,8,0
Tamil Nadu 33,3,3,90,1,9,0
Tamil Nadu 33,3,3,110,1,11,0
Tamil Nadu 33,3,3,140,1,14,0
Tamil Nadu 33,3,4,11,1,1,1
Tamil Nadu 33,3,4,21,1,2,1
Tamil Nadu 33,4,1,10,1,1,0
Tamil Nadu 33,4,1,20,1,2,0
Tamil Nadu 33,4,1,30,1,3,0
Tamil Nadu 33,4,1,40,1,4,0
Tamil Nadu 33,4,1,50,1,5,0
Tamil Nadu 33,4,1,60,1,6,0
Tamil Nadu 33,4,1,70,1,7,0
Tamil Nadu 33,4,1,90,1,9,0
Tamil Nadu 33,4,1,100,1,10,0
Tamil Nadu 33,4,1,110,1,11,0
Tamil Nadu 33,4,1,130,1,13,0
Tamil Nadu 33,4,1,150,1,15,0
Tamil Nadu 33,4,2,20,1,2,0
Tamil Nadu 33,4,2,30,1,3,0
Tamil Nadu 33,4,2,50,1,5,0
Tamil Nadu 33,4,2,70,1,7,0
Tamil Nadu 33,4,2,80,1,8,0
Tamil Nadu 33,4,2,90,1,9,0
Tamil Nadu 33,4,2,100,1,10,0
Tamil Nadu 33,4,2,110,1,11,0
Tamil Nadu 33,4,2,130,1,13,0
Tamil Nadu 33,4,2,140,1,14,0
Tamil Nadu 33,4,2,150,1,15,0
Tamil Nadu 33,4,3,20,1,2,0
Tamil Nadu 33,4,3,40,1,4,0
Tamil Nadu 33,4,3,50,1,5,0
Tamil Nadu 33,4,3,60,1,6,0
Tamil Nadu 33,4,3,70,1,7,0
Tamil Nadu 33,4,3,80,1,8,0
Tamil Nadu 33,4,3,110,1,11,0
Tamil Nadu 33,4,3,120,1,12,0
Tamil Nadu 33,4,3,130,1,13,0
Tamil Nadu 33,4,3,140,1,14,0
Tamil Nadu 33,4,3,150,1,15,0
Tamil Nadu 33,4,4,10,1,1,0
Tamil Nadu 33,4,4,20,1,2,0
Tamil Nadu 33,4,4,30,1,3,0
Tamil Nadu 33,4,4,40,1,4,0
Tamil Nadu 33,4,4,50,1,5,0
Tamil Nadu 33,4,4,60,1,6,0
Tamil Nadu 33,4,4,70,1,7,0
Tamil Nadu 33,4,4,80,1,8,0
Tamil Nadu 33,4,4,90,1,9,0
Tamil Nadu 33,4,4,120,1,12,0
Tamil Nadu 33,4,4,130,1,13,0
Tamil Nadu 33,4,4,140,1,14,0
Tamil Nadu 33,4,4,150,1,15,0
Tamil Nadu 33,4,5,10,1,1,0
Tamil Nadu 33,4,5,20,1,2,0
Tamil Nadu 33,4,5,30,1,3,0
Tamil Nadu 33,4,5,40,1,4,0
Tamil Nadu 33,4,5,50,1,5,0
Tamil Nadu 33,4,5,70,1,7,0
Tamil Nadu 33,4,5,80,1,8,0
Tamil Nadu 33,4,5,90,1,9,0
Tamil Nadu 33,4,5,100,1,10,0
Tamil Nadu 33,4,5,110,1,11,0
Tamil Nadu 33,4,5,120,1,12,0
Tamil Nadu 33,4,5,130,1,13,0
Tamil Nadu 33,4,5,150,1,15,0
Tamil Nadu 33,4,6,10,1,1,0
Tamil Nadu 33,4,6,40,1,4,0
Tamil Nadu 33,4,6,50,1,5,0
Tamil Nadu 33,4,6,60,1,6,0
Tamil Nadu 33,4,6,70,1,7,0
Tamil Nadu 33,4,6,80,1,8,0
Tamil Nadu 33,4,6,90,1,9,0
Tamil Nadu 33,4,6,100,1,10,0
Tamil Nadu 33,4,6,110,1,11,0
Tamil Nadu 33,4,6,120,1,12,0
Tamil Nadu 33,4,6,130,1,13,0
Tamil Nadu 33,4,6,140,1,14,0
Tamil Nadu 33,4,6,150,1,15,0
Tamil Nadu 33,5,1,11,1,1,1
Tamil Nadu 33,5,1,21,1,2,1
Tamil Nadu 33,5,1,21,2,2,1
Tamil Nadu 33,5,1,31,1,3,1
Tamil Nadu 33,5,1,41,1,4,1
Tamil Nadu 33,5,1,51,1,5,1
Tamil Nadu 33,5,1,52,1,5,2
Tamil Nadu 33,5,1,53,1,5,3
Tamil Nadu 33,5,1,61,1,6,1
Tamil Nadu 33,5,1,61,2,6,1
Tamil Nadu 33,5,1,71,1,7,1
Tamil Nadu 33,5,1,81,1,8,1
Tamil Nadu 33,5,1,82,1,8,2
Tamil Nadu 33,5,1,91,1,9,1
Tamil Nadu 33,5,1,91,2,9,1
Tamil Nadu 33,5,1,101,1,10,1
Tamil Nadu 33,5,1,111,1,11,1
Tamil Nadu 33,5,1,121,1,12,1
Tamil Nadu 33,5,1,121,2,12,1
Tamil Nadu 33,5,1,121,3,12,1
Tamil Nadu 33,5,1,131,1,13,1
Tamil Nadu 33,5,1,131,2,13,1
Tamil Nadu 33,5,1,131,3,13,1
Tamil Nadu 33,5,1,141,1,14,1
Tamil Nadu 33,5,1,141,2,14,1
Tamil Nadu 33,5,1,151,1,15,1
Tamil Nadu 33,5,1,151,2,15,1
Tamil Nadu 33,5,1,151,3,15,1
Tamil Nadu 33,5,1,151,4,15,1
Tamil Nadu 33,5,2,21,1,2,1
Tamil Nadu 33,5,2,31,1,3,1
Tamil Nadu 33,5,2,41,1,4,1
Tamil Nadu 33,5,2,41,2,4,1
Tamil Nadu 33,5,2,51,1,5,1
Tamil Nadu 33,5,2,61,1,6,1
Tamil Nadu 33,5,2,71,1,7,1
Tamil Nadu 33,5,2,72,1,7,2
Tamil Nadu 33,5,2,81,1,8,1
Tamil Nadu 33,5,2,91,1,9,1
Tamil Nadu 33,5,2,101,1,10,1
Tamil Nadu 33,5,2,111,1,11,1
Tamil Nadu 33,5,2,111,2,11,1
Tamil Nadu 33,5,2,111,3,11,1
Tamil Nadu 33,5,2,121,1,12,1
Tamil Nadu 33,5,4,11,1,1,1
Tamil Nadu 33,5,4,21,1,2,1
Tamil Nadu 33,5,4,31,1,3,1
Tamil Nadu 33,5,4,41,1,4,1
Tamil Nadu 33,5,4,51,1,5,1
Tamil Nadu 33,5,4,61,1,6,1
Tamil Nadu 33,5,4,71,1,7,1
Tamil Nadu 33,5,4,81,1,8,1
Tamil Nadu 33,5,4,81,2,8,1
Tamil Nadu 33,5,4,91,1,9,1
Tamil Nadu 33,5,4,111,1,11,1
Tamil Nadu 33,5,4,112,1,11,2
Tamil Nadu 33,5,4,121,1,12,1
Tamil Nadu 33,5,4,131,1,13,1
Tamil Nadu 33,5,4,141,1,14,1
Tamil Nadu 33,5,5,11,1,1,1
Tamil Nadu 33,5,5,21,1,2,1
Tamil Nadu 33,5,5,31,1,3,1
Tamil Nadu 33,5,5,31,2,3,1
Tamil Nadu 33,5,5,41,1,4,1
Tamil Nadu 33,5,5,41,2,4,1
Tamil Nadu 33,5,5,51,1,5,1
Tamil Nadu 33,5,5,61,1,6,1
Tamil Nadu 33,5,6,10,1,1,0
Tamil Nadu 33,5,6,20,1,2,0
Tamil Nadu 33,5,6,30,1,3,0
Tamil Nadu 33,5,6,40,1,4,0
Tamil Nadu 33,5,6,50,1,5,0
Tamil Nadu 33,5,6,60,1,6,0
Tamil Nadu 33,5,6,70,1,7,0
Tamil Nadu 33,5,6,70,2,7,0
Tamil Nadu 33,5,6,70,3,7,0
Tamil Nadu 33,5,6,90,1,9,0
Tamil Nadu 33,5,6,90,2,9,0
Tamil Nadu 33,5,6,100,1,10,0
Tamil Nadu 33,5,6,100,2,10,0
Tamil Nadu 33,5,6,110,1,11,0
Tamil Nadu 33,5,6,130,1,13,0
Tamil Nadu 33,5,6,140,1,14,0
Tamil Nadu 33,5,6,150,1,15,0
Tamil Nadu 33,5,6,150,2,15,0
Tamil Nadu 33,5,6,150,3,15,0
Tamil Nadu 33,5,6,170,1,17,0
Tamil Nadu 33,5,6,180,1,18,0
Tamil Nadu 33,5,6,190,1,19,0
Tamil Nadu 33,5,6,200,1,20,0
Tamil Nadu 33,5,7,10,1,1,0
Tamil Nadu 33,5,7,30,1,3,0
Tamil Nadu 33,5,7,40,1,4,0
Tamil Nadu 33,5,7,60,1,6,0
Tamil Nadu 33,5,7,70,1,7,0
Tamil Nadu 33,5,7,80,1,8,0
Tamil Nadu 33,5,7,90,1,9,0
Tamil Nadu 33,5,7,100,1,10,0
Tamil Nadu 33,5,7,110,1,11,0
Tamil Nadu 33,5,7,120,1,12,0
Tamil Nadu 33,5,7,130,1,13,0
Tamil Nadu 33,5,7,140,1,14,0
Tamil Nadu 33,5,7,140,2,14,0
Tamil Nadu 33,5,7,150,1,15,0
Tamil Nadu 33,5,7,160,1,16,0
Tamil Nadu 33,5,7,170,1,17,0
Tamil Nadu 33,5,7,180,1,18,0
Tamil Nadu 33,5,7,190,1,19,0
Tamil Nadu 33,5,7,200,1,20,0
Tamil Nadu 33,5,8,11,1,1,1
Tamil Nadu 33,5,8,31,1,3,1
Tamil Nadu 33,5,8,41,1,4,1
Tamil Nadu 33,5,8,51,1,5,1
Tamil Nadu 33,5,8,61,1,6,1
Tamil Nadu 33,5,8,71,1,7,1
Tamil Nadu 33,5,8,81,1,8,1
Tamil Nadu 33,5,8,91,1,9,1
Tamil Nadu 33,5,8,101,1,10,1
Tamil Nadu 33,6,1,10,1,1,0
Tamil Nadu 33,6,1,20,1,2,0
Tamil Nadu 33,6,1,30,1,3,0
Tamil Nadu 33,6,1,40,1,4,0
Tamil Nadu 33,6,1,50,1,5,0
Tamil Nadu 33,6,1,70,1,7,0
Tamil Nadu 33,6,1,80,1,8,0
Tamil Nadu 33,6,1,90,1,9,0
Tamil Nadu 33,6,1,100,1,10,0
Tamil Nadu 33,6,1,110,1,11,0
Tamil Nadu 33,6,1,120,1,12,0
Tamil Nadu 33,6,1,130,1,13,0
Tamil Nadu 33,6,1,140,1,14,0
Tamil Nadu 33,6,2,10,1,1,0
Tamil Nadu 33,6,2,30,1,3,0
Tamil Nadu 33,6,2,40,1,4,0
Tamil Nadu 33,6,2,50,1,5,0
Tamil Nadu 33,6,2,60,1,6,0
Tamil Nadu 33,6,2,70,1,7,0
Tamil Nadu 33,6,2,80,1,8,0
Tamil Nadu 33,6,2,90,1,9,0
Tamil Nadu 33,6,2,100,1,10,0
Tamil Nadu 33,6,2,100,2,10,0
Tamil Nadu 33,6,2,110,1,11,0
Tamil Nadu 33,6,2,130,1,13,0
Tamil Nadu 33,6,2,140,1,14,0
Tamil Nadu 33,6,2,150,1,15,0
Tamil Nadu 33,6,3,10,1,1,0
Tamil Nadu 33,6,3,20,1,2,0
Tamil Nadu 33,6,3,30,1,3,0
Tamil Nadu 33,6,3,40,1,4,0
Tamil Nadu 33,6,3,40,2,4,0
Tamil Nadu 33,6,3,50,1,5,0
Tamil Nadu 33,6,3,60,1,6,0
Tamil Nadu 33,6,3,80,1,8,0
Tamil Nadu 33,6,3,90,1,9,0
Tamil Nadu 33,6,3,100,1,10,0
Tamil Nadu 33,6,3,110,1,11,0
Tamil Nadu 33,6,3,120,1,12,0
Tamil Nadu 33,6,3,130,1,13,0
Tamil Nadu 33,6,3,150,1,15,0
Tamil Nadu 33,9,1,10,1,1,0
Tamil Nadu 33,9,1,20,1,2,0
Tamil Nadu 33,9,1,30,1,3,0
Tamil Nadu 33,9,1,30,2,3,0
Tamil Nadu 33,9,1,40,1,4,0
Tamil Nadu 33,9,1,50,1,5,0
Tamil Nadu 33,9,1,60,1,6,0
Tamil Nadu 33,9,1,70,1,7,0
Tamil Nadu 33,9,1,80,1,8,0
Tamil Nadu 33,9,1,90,1,9,0
Tamil Nadu 33,9,1,100,1,10,0
